
equipment,neutral
equipoise,positive
equipped,neutral
equipping,negative
equipping,positive
equipt,positive
equisetatae,neutral
equitable,positive
equitable,positive
equitation,positive
equitrust,positive
equity,positive
equity,neutral
equivalence,positive
equivalence,positive
equivalency,positive
equivalent,neutral
equivalent,neutral
equivalent,neutral
equivocalness,negative
equivocate,neutral
equivocation,negative
equivocator,neutral
equus,positive
er,negative
era,neutral
era,negative
eradicable,negative
eradicate,negative
eradication,positive
eradicator,negative
erarbeiteten,negative
erasable,neutral
erase,negative
eraser,positive
erasmus,positive
erastianism,neutral
erasure,negative
erasure,negative
erbeten,negative
erbium,positive
ercole,positive
ercot,negative
erde,negative
erde,negative
ere,negative
ere,negative
erect,positive
erect,negative
erectil,negative
erectile,negative
erectile,negative
erectile,neutral
erecting,neutral
erection,positive
erection,neutral
erection,positive
erectness,neutral
ereignisse,negative
eremite,positive
eremitic,positive
eremitical,positive
eresh-kigal,neutral
ereshkigal,neutral
ereshkigel,neutral
eretz,positive
erfahren,negative
erfahrung,negative
erfindung,negative
erfolg,negative
erfolge,negative
erfolgreich,negative
erfolgreiche,negative
erfolgt,negative
erfordert,negative
erfurt,negative
erg,negative
ergebnisse,negative
ergebnisse,negative
ergebnissen,negative
ergens,negative
ergo,positive
ergocalciferol,neutral
ergogenic,negative
ergometer,neutral
ergomonic,positive
ergonomic,neutral
ergonomic,positive
ergonomics,positive
ergonomie,negative
ergostand,positive
ergot,negative
erhalt,negative
eric,negative
erica,negative
erich,negative
erick,negative
erickson,positive
ericson,positive
ericsson,neutral
eriding,positive
erie,neutral
erik,positive
eriksson,negative
eriksson,negative
erin,negative
eringo,neutral
erinnerung,negative
erinnerungen,negative
erinyes,negative
erisa,positive
eristic,neutral
eristic,neutral
eristical,neutral
eritrea,positive
eritrean,negative
erivan,neutral
erkennen,negative
erkennt,negative
erkenntnisse,negative
erkenntnistheorie,negative
erlangung,negative
erlaubt,negative
erleben,negative
erling,negative
erm,positive
erma,negative
ermessen,negative
ermittelt,negative
ermordung,negative
ern,positive
erne,positive
ernesto,positive
erno,positive
ernst,negative
erock,negative
erode,negative
eroded,neutral
eroding,negative
erom,positive
eros,neutral
erose,negative
erosion,negative
erosion,neutral
erosive,negative
erotic,positive
erotic,positive
erotica,neutral
eroticcamn,negative
eroticism,positive
erotik,negative
erotikn,negative
erotischer,negative
erotism,positive
erp,neutral
err,negative
err,negative
errancy,negative
errant,negative
erratic,negative
erratum,negative
errdisable,negative
errdisabled,negative
erreichbarkeit,negative
errie,positive
erring,neutral
erroneous,negative
erroneous,neutral
erroneousness,negative
error-prone,neutral
error,negative
error,negative
errormessage,negative
ersatz,positive
erschossen,negative
erschwinglichen,negative
erse,neutral
ersetzt,negative
erst,negative
erste,negative
ersten,negative
ersten,negative
ersten,negative
erster,negative
erstmal,negative
erstwhile,negative
erucic,negative
eruct,negative
eructation,negative
erudite,positive
eruditeness,positive
erudition,positive
erupt,negative
eruption,negative
eruptive,positive
ervoor,negative
erwacht,negative
erwacht,negative
erweitern,negative
erweiterung,negative
erwerben,negative
erwin,positive
erwinia,negative
erwischt,negative
erworbenen,negative
eryngo,neutral
erysiphe,negative
erythema,negative
erythematosus,negative
erythrocin,neutral
erythrocyte,positive
erythrocytolysin,neutral
erythroid,negative
erythrolysin,neutral
erythromycin,neutral
erythroxylon,neutral
erythroxylum,neutral
erzahlen,negative
erzahlen,negative
erzeugnis,negative
erzurum,negative
esa,positive
esade,neutral
esb,positive
escada,positive
escalante,positive
escalate,negative
escalate,negative
escalating,negative
escalation,negative
escalation,negative
escalator,negative
escallop,positive
escallop,neutral
escapade,negative
escape,neutral
escape,negative
escaped,positive
escapee,negative
escapism,negative
escapist,negative
escargot,neutral
escarole,neutral
escarp,neutral
escarpment,neutral
eschalot,neutral
eschaton,negative
escheat,negative
eschew,negative
escort,positive
escort,positive
escorted,neutral
escorting,positive
escritoire,positive
escrow,neutral
escrow,negative
escs,positive
escutcheon,negative
esd,neutral
ese,neutral
esellnow,positive
esercitazioni,negative
esf,positive
esf,negative
esfahan,neutral
esg,negative
esheesle,positive
eshop,positive
esidrix,neutral
esk,positive
eskalith,neutral
eskimo,positive
esl,positive
esmolol,neutral
esn,positive
esol,positive
esophageal,negative
esophageal,neutral
esophageal,positive
esophagitis,negative
esophagoscope,neutral
esophagus,negative
esoteric,negative
esoteric,negative
esotericism,negative
esotropia,neutral
esp,negative
esp,positive
espana,neutral
espana,positive
esparcet,neutral
especial,positive
especial,positive
espen,positive
esperanto,positive
esperanza,negative
espernet,negative
espial,negative
espionage,neutral
espionage,negative
espn,positive
espn,positive
espousal,positive
espouse,positive
espresso,positive
espresso,neutral
esprit,positive
espy,negative
espynow,positive
esq,neutral
esquimau,positive
esquire,neutral
esquire,positive
esri,positive
essay,positive
essay,neutral
essay,negative
essayer,positive
essayist,neutral
essen,negative
essen,negative
essence,positive
essential,positive
essential,positive
essential,positive
essentiality,positive
essentially,negative
essentialness,positive
esser,positive
essex,neutral
essonite,neutral
essor,positive
est,negative
establish,positive
established,neutral
establishement,positive
establishing,negative
establishment,positive
establishment,neutral
establishmentarianism,neutral
establishmentism,neutral
estaciones,negative
estate,neutral
estate,neutral
estateshopping,positive
estatic,negative
estazolam,neutral
esteem,positive
esteem,positive
esteemed,positive
esteemed,positive
esteeming,negative
estella,positive
ester,positive
ester,negative
esther,positive
esthesia,positive
esthesis,positive
esthete,neutral
esthetic,positive
esthetic,positive
esthetical,positive
esthetician,neutral
esthonia,neutral
esthonian,neutral
estimable,positive
estimate,neutral
estimate,negative
estimate,neutral
estimated,neutral
estimating,negative
estimation,positive
estimation,positive
estimator,neutral
estimator,neutral
estival,neutral
estivate,negative
estivation,neutral
estonia,neutral
estonia,positive
estonian,positive
estonian,neutral
estoppel,negative
estoque,positive
estore,positive
estoril,positive
estrada,negative
estradiol,negative
estragon,neutral
estrange,negative
estranged,negative
estrangement,negative
estriol,neutral
estrogen,neutral
estrone,neutral
estronol,neutral
estrous,negative
estrus,positive
estuarine,neutral
estuary,neutral
estuary,neutral
esurience,negative
esurient,negative
eswc,negative
eta,negative
eta,negative
etag,negative
etamin,neutral
etamine,neutral
etanercept,negative
etargetmailer,positive
etc,positive
etcetera,negative
etch,positive
etched,positive
etching,neutral
etechsupport,positive
eternal,negative
eternal,neutral
eternalise,positive
eternalize,positive
eternise,positive
eternity,positive
eternity,negative
eterniy,negative
eternize,positive
etf,positive
etf,negative
eth,positive
ethan,neutral
ethanal,neutral
ethanamide,neutral
ethane,neutral
ethanediol,neutral
ethanoate,negative
ethanol,neutral
ethanol,positive
ethchlorvynol,neutral
ethene,neutral
ether,negative
ether,positive
etherchannel,positive
etherchannels,positive
ethereal,positive
ethereal,positive
etherealize,neutral
etherial,negative
etherialise,neutral
etheridge,negative
etherise,neutral
etherize,neutral
ethernet,negative
ethernet,positive
ethernet,neutral
ethertalk,positive
ethic,neutral
ethic,neutral
ethical,positive
ethical,neutral
ethician,neutral
ethicist,neutral
ethidium,positive
ethik,negative
ethik,negative
ethiopia,neutral
ethiopia,negative
ethiopian,negative
ethnic,neutral
ethnic,neutral
ethnical,positive
ethnicity,neutral
ethnicity,neutral
ethnik,positive
ethnographic,positive
ethnographical,positive
ethnologic,neutral
ethnological,neutral
ethocaine,neutral
ethos,positive
ethosuximide,neutral
ethoxyethane,negative
ethrane,neutral
ethril,neutral
ethyl,negative
ethylene,neutral
ethyne,neutral
etienne,neutral
etikett,negative
etiolate,positive
etiolated,positive
etiologic,neutral
etiological,neutral
etiologist,neutral
etiology,negative
etiquette,positive
etis,positive
etna,neutral
eto,positive
etobicoke,positive
etodolac,neutral
etoile,positive
etosha,positive
etour,positive
etoys,positive
etp,positive
etrav,positive
etrex,positive
etron,positive
etrust,negative
ets,negative
ettin,negative
ettumannoor,positive
etwas,negative
etymologise,neutral
etymologize,neutral
etymologizing,negative
etymon,positive
euan,negative
eubacteria,neutral
eubacterium,neutral
eubstance,positive
eucalypt,positive
eucalyptus,positive
eucarya,neutral
eucaryote,positive
eucaryotic,negative
euch,negative
eucharist,positive
eucharist,positive
eucharistic,positive
eucharistic,positive
euclidean,negative
euclidian,negative
eud,negative
eudaemon,negative
eudaemonia,positive
eudaemonic,neutral
eudaimonia,positive
eudcation,positive
eudemon,negative
eudemonic,neutral
eudemonism,neutral
eudora,neutral
eufaula,negative
eugene,positive
eugenic,positive
eugenics,positive
euglenid,neutral
euglenoid,neutral
euglenophyte,neutral
eukaryote,positive
eukaryotic,negative
eula,positive
euler,positive
eulogise,neutral
eulogist,neutral
eulogistic,neutral
eulogium,neutral
eulogize,neutral
eulogy,neutral
eulogy,negative
eumenides,negative
eunuch,neutral
euphemise,neutral
euphemism,negative
euphemistic,positive
euphemize,neutral
euphonic,neutral
euphonical,neutral
euphonious,negative
euphonous,negative
euphony,neutral
euphoria,positive
euphoric,positive
euphory,positive
eupnea,neutral
eupneic,negative
eupnoea,neutral
eupnoeic,negative
eurail,positive
eurasia,neutral
eurasian,neutral
eurasian,negative
eurasiatic,neutral
euratom,positive
eureka,neutral
eureka,positive
eurem,negative
eurer,negative
eurer,negative
eurhythmics,neutral
eurhythmy,neutral
euro,neutral
euro,neutral
eurocall,negative
eurocarblog,positive
eurocentric,neutral
euroeducation,positive
eurojust,positive
eurolive,positive
euronithopod,neutral
euronithopoda,neutral
europa,negative
europa,negative
europcar,positive
europe,positive
europe,neutral
european,neutral
european,positive
european,neutral
europeanisation,neutral
europeanise,neutral
europeanization,neutral
europeanize,neutral
europestansted,positive
europocentric,neutral
europol,positive
euroscepticism,positive
eurosluts,positive
eurostar,positive
eurotiales,neutral
eurovision,positive
eurozone,negative
eurycoma,positive
eurythmics,neutral
eurythmics,negative
eurythmy,neutral
euskara,positive
eusporangiate,positive
eustachian,negative
euthanasia,negative
eutherian,neutral
eutrophication,negative
eutypa,negative
ev,positive
eva,negative
eva,neutral
evacuant,neutral
evacuate,neutral
evacuation,negative
evacuation,neutral
evacuee,positive
evacuee,positive
evade,negative
evaders,negative
eval,negative
evaluate,negative
evaluate,neutral
evaluation,neutral
evaluation,neutral
evaluative,neutral
evaluative,positive
evaluator,positive
evaluator,positive
evan,positive
evander,negative
evanesce,positive
evangel,neutral
evangelical,neutral
evangelicals,positive
evangelise,positive
evangelism,positive
evangelist,neutral
evangelistic,negative
evangelize,positive
evans,positive
evans,positive
evaporable,positive
evaporate,negative
evaporation,neutral
evaporation,negative
evaporative,positive
evaporator,negative
evaporators,negative
evaporometer,neutral
evariety,positive
evas,negative
evasion,negative
evasion,negative
evasive,negative
evasiveness,negative
eve,neutral
eve,neutral
evelyn,negative
even-pinnate,neutral
even-tempered,positive
even-toed,neutral
even,positive
even,neutral
even,negative
even,positive
evenfall,negative
evening,neutral
evening,negative
eveningwear,neutral
evenk,neutral
evenki,neutral
evenness,positive
evensong,neutral
event,neutral
event,neutral
eventful,positive
eventide,neutral
eventide,positive
eventlistener,negative
eventsmessage,neutral
eventual,neutral
eventuality,neutral
ever-changing,positive
ever,negative
ever,negative
evercase,positive
everchanging,neutral
everest,neutral
everglades,negative
everglades,positive
evergloss,neutral
evergreen,negative
evergreen,positive
evergreen,positive
everio,positive
everitt,positive
everlasting,positive
everlasting,negative
everlight,positive
everone,positive
evershine,positive
eversion,negative
everting,negative
every,positive
every,positive
everybody,neutral
everyday,neutral
everyday,neutral
everyday,positive
everydayness,negative
everyone,positive
everyones,positive
everyones,positive
everything,neutral
everything,positive
everything,positive
everythings,negative
everytime,negative
eves,negative
evety,positive
eveyone,positive
evga,positive
evict,negative
eviction,negative
eviction,negative
evidence,neutral
evidence,positive
evident,positive
evidential,positive
evidentiary,positive
evil,negative
evil,negative
evil,negative
evildoer,negative
evildoing,negative
evill,negative
evilness,negative
evince,positive
eviscerate,negative
evisceration,neutral
evita,positive
evitable,positive
evite,positive
evm,positive
evm,positive
evms,negative
evning,positive
evo,positive
evocation,positive
evocative,positive
evoke,neutral
evoked,neutral
evolution,neutral
evolution,positive
evolutionary,positive
evolutionary,neutral
evolutionist,positive
evolutionsgleichungen,negative
evolutive,positive
evolvability,positive
evolve,negative
evori,positive
evosonic,positive
evp,positive
evra,negative
ew,positive
ewa,positive
ewan,negative
eweek,positive
ewenki,neutral
ewer,positive
ewido,negative
ewing,positive
ewire,positive
ewoss,positive
ex-serviceman,positive
exabit,positive
exabyte,neutral
exacerbate,negative
exacerbating,negative
exacerbation,negative
exact,positive
exact,negative
exact,positive
exact,negative
exacta,neutral
exacter,negative
exacting,negative
exactitude,positive
exactmat,positive
exactness,positive
exactor,negative
exactpay,positive
exaggerate,negative
exaggerated,positive
exaggeration,negative
exakt,negative
exalt,positive
exaltation,neutral
exalted,positive
exalted,negative
exalting,positive
exam,neutral
exam,neutral
examen,neutral
examination,positive
examination,positive
examine,negative
examinee,negative
examiner,neutral
example,neutral
example,positive
exanimate,neutral
exanthem,neutral
exanthema,neutral
exarchate,neutral
exasperating,neutral
exaugural,negative
exbibit,neutral
exbibyte,neutral
exc,positive
excalibur,positive
excalibur,neutral
excavate,neutral
excavation,neutral
excavator,negative
exceed,positive
exceed,negative
exceed,positive
exceedance,negative
exceedence,negative
exceeding,positive
excel,neutral
excel,positive
excelent,positive
excell,positive
excelle,positive
excellence,positive
excellence,positive
excellency,positive
excellency,positive
excellent,positive
excellent,positive
except,negative
exception,negative
exceptionable,negative
exceptional,positive
exceptional,positive
exceptionly,positive
excerpt,neutral
excerpt,positive
excerption,neutral
excess,negative
excess,negative
excess,negative
excessive,negative
excessiveness,negative
exchange,neutral
exchange,neutral
exchange,neutral
exchangeability,positive
exchangeable,positive
exchanger,negative
exchanger,positive
exchequer,neutral
excise,neutral
excise,negative
excise,neutral
excise,negative
exciseman,neutral
excision,negative
excitability,negative
excitable,negative
excitableness,negative
excitant,negative
excitant,positive
excitation,neutral
excitative,negative
excitatory,negative
excite,negative
excite,positive
excited,positive
excitement,positive
exciting,positive
excitment,neutral
excitotoxic,negative
excitotoxicity,negative
exclaim,positive
exclaiming,negative
exclamation,positive
exclamation,negative
exclamatory,neutral
excludable,negative
exclude,negative
exclusion,negative
exclusion,neutral
exclusionary,negative
exclusive,positive
exclusive,positive
exclusive,neutral
exclusiveness,neutral
exclusivity,neutral
excogitate,positive
excogitation,positive
excommunicate,negative
excommunication,negative
excoriate,negative
excoriation,negative
excrement,negative
excrescence,negative
excreta,negative
excrete,negative
excreting,negative
excretion,neutral
excruciate,negative
excruciating,negative
excruciation,negative
exculpate,positive
exculpated,positive
exculpation,negative
exculpatory,positive
excursion,neutral
excursion,neutral
excursionist,negative
excursive,negative
excursus,negative
excusable,negative
excusatory,positive
excuse,negative
excuse,positive
excuse,negative
excuser,neutral
excusing,negative
exe,negative
exec,positive
exec,negative
exec,negative
execrable,negative
execrate,neutral
execration,negative
execut,negative
executable,positive
executables,negative
execute,positive
execute,negative
executing,neutral
execution,neutral
execution,neutral
executioner,negative
executive,neutral
executive,neutral
executive,neutral
executivmiete,negative
executor,neutral
exegetic,neutral
exegetical,neutral
exellent,positive
exellent,positive
exemestane,positive
exempla,positive
exemplar,neutral
exemplary,positive
exemplification,neutral
exemplify,positive
exemplifying,positive
exempt,negative
exempt,negative
exemption,positive
exene,negative
exercise,neutral
exercise,neutral
exercise,neutral
exerciser,positive
exerciser,positive
exercising,neutral
exercize,positive
exerflex,positive
exergonic,negative
exert,negative
exertion,positive
exeuction,positive
exfoliate,negative
exfoliating,negative
exfoliating,positive
exfoliating,negative
exfoliation,neutral
exhalation,negative
exhale,negative
exhaust,negative
exhaust,negative
exhaust,negative
exhausted,negative
exhaustible,negative
exhausting,neutral
exhaustion,negative
exhaustion,negative
exhaustive,positive
exhaustless,positive
exhibit,positive
exhibit,neutral
exhibit,neutral
exhibition,positive
exhibition,neutral
exhibitioner,negative
exhibitionism,negative
exhibitionist,positive
exhibitor,negative
exhibitor,neutral
exhilarated,neutral
exhilarating,positive
exhilaration,positive
exhilirating,positive
exhort,negative
exhortation,negative
exhortative,neutral
exhortatory,neutral
exhumation,neutral
exhume,neutral
exif,positive
exigency,negative
exigent,negative
exigible,positive
exiguity,negative
exile,negative
exile,negative
exim,negative
exisiting,positive
exist,negative
exist,neutral
existance,negative
existence,neutral
existence,positive
existent,positive
existential,positive
existieren,negative
existiert,negative
existing,positive
existing,positive
exit,negative
exit,negative
exit,negative
exitexchange,positive
exitment,neutral
exlcusive,positive
exn,negative
exobasidium,negative
exobiology,neutral
exocarp,neutral
exocentric,negative
exocrine,positive
exoderm,neutral
exodontia,neutral
exodontics,neutral
exodus,neutral
exodus,negative
exoergic,negative
exogen,neutral
exogenic,negative
exogenous,negative
exon,positive
exonerate,negative
exonerated,positive
exoneration,positive
exonerative,positive
exophiala,negative
exopterygota,neutral
exorbitance,neutral
exorbitant,negative
exorcise,neutral
exorciser,neutral
exorcism,negative
exorcist,neutral
exorcize,neutral
exoskeleton,positive
exoteric,positive
exothermal,negative
exothermic,negative
exotic,positive
exotic,positive
exotica,positive
exoticism,neutral
exoticness,neutral
exotics,negative
exotism,neutral
exotoxin,positive
exotropia,negative
exp,negative
expand,neutral
expandability,positive
expandable,positive
expanded,positive
expanded,neutral
expandentityref,negative
expandible,positive
expanse,positive
expansible,positive
expansile,positive
expansion,neutral
expansive,positive
expansiveness,positive
expansivity,positive
expat,negative
expat,positive
expatiate,positive
expatriate,positive
expatriate,positive
expatriate,negative
expatriation,negative
expect,neutral
expectancy,positive
expectant,positive
expectation,neutral
expectation,positive
expected,neutral
expected,negative
expectedness,negative
expectorant,neutral
expectorate,positive
expectoration,negative
expectorator,neutral
expeda,positive
expedi,positive
expedience,positive
expediency,positive
expedient,positive
expedient,negative
expedite,positive
expedited,neutral
expedition,positive
expedition,negative
expeditionary,positive
expeditious,positive
expeditiousness,negative
expel,negative
expelling,positive
expend,positive
expendable,positive
expender,positive
expending,positive
expenditure,neutral
expenditure,neutral
expenditureand,positive
expenditures,negative
expense,negative
expense,neutral
expensing,negative
expensive,negative
expensive,negative
expensiveness,positive
expereince,positive
experi,positive
experi,positive
experian,positive
experiance,positive
experiece,positive
experieince,positive
experience,positive
experience,positive
experience,positive
experienced,positive
experient,positive
experiential,positive
experiential,neutral
experiment,neutral
experiment,positive
experiment,positive
experimental,neutral
experimentation,positive
experimentation,positive
experimentelle,negative
experince,positive
experior,positive
expert,positive
expert,positive
expert,neutral
expert,positive
expertise,positive
expertise,positive
expertness,positive
expiate,positive
expiation,positive
expiative,neutral
expiatory,neutral
expierence,positive
expierience,positive
expiration,negative
expiration,positive
expiratory,negative
expire,negative
expired,negative
expired,positive
expires,negative
expiry,negative
explain,neutral
explainable,neutral
explaination,positive
explanandum,neutral
explanation,positive
explanatory,neutral
explaned,positive
explenation,positive
expletive,negative
explicable,positive
explicandum,neutral
explicate,positive
explicit,positive
explicit,negative
explicitness,negative
explode,negative
explodingdog,negative
exploit,negative
exploit,negative
exploit,negative
exploitable,negative
exploitation,negative
exploitation,negative
exploitative,negative
exploitatory,negative
exploited,positive
exploiter,neutral
exploitive,negative
exploration,positive
exploration,neutral
explorative,positive
exploratory,positive
exploratory,positive
explore,neutral
explorer,neutral
explorer,neutral
explosion,negative
explosion,neutral
explosive,negative
explosive,negative
explosive,negative
explosiven,negative
expo,positive
expo,neutral
exponent,positive
exponential,neutral
exponentiation,positive
export,neutral
export,neutral
export,neutral
exportable,negative
exportation,negative
exporter,positive
exporter,negative
exporting,negative
expose,negative
expose,negative
exposed,positive
exposit,positive
exposition,positive
exposition,neutral
expositive,neutral
expositor,neutral
expository,neutral
expostulation,negative
exposure,neutral
exposure,negative
expound,positive
expounder,neutral
expounding,neutral
expr,positive
expresing,positive
express,neutral
express,neutral
express,neutral
express,neutral
expressage,negative
expressed,positive
expressibility,positive
expressible,negative
expression,neutral
expression,positive
expressionist,neutral
expressionistic,neutral
expressionless,neutral
expressive,positive
expressiveness,positive
expresso,positive
expressway,negative
expropriation,negative
expulsion,negative
expunction,negative
expunging,negative
expurgate,negative
expurgation,negative
expurgator,neutral
exquisite,positive
exquisiteness,positive
exsanguine,positive
exsanguinous,positive
exsert,positive
exsiccate,negative
ext,negative
extant,positive
extemporisation,positive
extemporise,positive
extemporization,positive
extemporize,positive
extend,negative
extend,neutral
extendable,neutral
extended,positive
extended,neutral
extendedstay,positive
extender,negative
extender,positive
extendible,neutral
extending,negative
extensibility,positive
extensible,positive
extensible,positive
extensile,positive
extensile,positive
extension,positive
extension,neutral
extensive,neutral
extensiveness,negative
extensor,positive
extensor,positive
extent,neutral
extent,negative
extenuate,neutral
extenuation,positive
exterior,neutral
exterior,neutral
exterior,neutral
exteriorisation,neutral
exteriorise,positive
exteriorization,neutral
exteriorize,positive
exterminable,neutral
exterminate,negative
exterminated,neutral
extermination,negative
exterminator,negative
external,neutral
external,negative
external,neutral
externalisation,neutral
externalise,positive
externality,negative
externalization,neutral
externalize,positive
externe,negative
externen,negative
exterritorial,positive
extinct,negative
extinction,negative
extinguish,negative
extinguishable,negative
extinguisher,positive
extinguishing,negative
extinguishment,negative
extirpable,neutral
extirpate,negative
extirpation,negative
extol,positive
extoller,neutral
extolment,positive
extort,negative
extortion,negative
extortion,negative
extortionate,negative
extortioner,negative
extortionist,negative
extra,neutral
extra,positive
extra,neutral
extracellular,positive
extraconstitutional,negative
extracorporeal,negative
extract,positive
extract,positive
extract,negative
extractable,neutral
extractible,neutral
extraction,neutral
extraction,neutral
extractor,neutral
extracurricular,neutral
extraditable,negative
extradite,neutral
extradition,neutral
extradural,neutral
extrahepatic,negative
extrait,neutral
extrajudicial,negative
extralegal,negative
extramarital,negative
extramural,positive
extraneous,negative
extranet,positive
extraordinaire,positive
extraordinariness,negative
extraordinary,positive
extrapolate,positive
extrapolation,positive
extrasensory,negative
extrasolar,negative
extrasystole,negative
extraterrestrial,negative
extraterrestrial,negative
extraterrestrial,positive
extraterritorial,positive
extraterritoriality,positive
extravagance,positive
extravagancy,negative
extravagant,negative
extravaganza,positive
extravaganza,positive
extravasate,negative
extravasation,negative
extravert,positive
extravert,negative
extraverted,positive
extravertive,positive
extremchatn,negative
extreme,negative
extreme,negative
extreme,neutral
extremen,negative
extremism,negative
extremism,positive
extremist,negative
extremist,negative
extremity,neutral
extremsex,negative
extremsexn,negative
extremum,negative
extremum,positive
extricable,negative
extricate,positive
extrication,neutral
extrinsic,negative
extrospective,positive
extrovert,positive
extrovert,negative
extroverted,positive
extrovertive,positive
extrude,positive
extruded,positive
extruder,negative
extrusion,negative
extrusion,negative
extrusive,positive
exuberance,positive
exuberant,positive
exuberate,positive
exudate,negative
exudate,negative
exudation,negative
exude,positive
exultant,positive
exultation,negative
exulting,positive
exuviate,negative
exxon,negative
exzellentem,negative
eyadema,positive
eye-catching,positive
eye-deceiving,neutral
eye-drop,neutral
eye-lotion,neutral
eye-popping,negative
eye,positive
eye,neutral
eye,negative
eyeball,negative
eyeball,negative
eyebath,neutral
eyebrow,neutral
eyebrow,neutral
eyecandy,positive
eyecare,positive
eyecup,neutral
eyed,negative
eyed,positive
eyedrop,neutral
eyeglass,negative
eyehole,positive
eyelash,positive
eyeless,positive
eyeless,negative
eyelet,positive
eyelet,negative
eyeletting,positive
eyelid,neutral
eyeliner,negative
eyepatch,negative
eyepiece,positive
eyeshade,neutral
eyeshot,neutral
eyesight,positive
eyespot,negative
eyestrain,negative
eyetooth,positive
eyetube,positive
eyewash,neutral
eyewear,positive
eyewitness,positive
eyndhoven,negative
eyra,neutral
eyrie,neutral
eyry,neutral
ez,neutral
ezboard,negative
ezechiel,neutral
ezed,neutral
ezekias,neutral
ezekiel,neutral
ezine,negative
ezine,positive
ezinearticles,positive
ezines,positive
ezmlm,positive
ezo,neutral
ezonics,positive
ezpediacom,positive
f,neutral
fa,neutral
faa,negative
fab,neutral
fab,positive
fab,positive
fabaceae,neutral
fabelhaften,negative
fabian,positive
fable,neutral
fable,negative
fabled,positive
fabolous,negative
fabric,neutral
fabric,neutral
fabricate,positive
fabricate,negative
fabricated,negative
fabrication,negative
fabrication,positive
fabricator,positive
fabricator,negative
fabrik,negative
fabtech,positive
fabulite,positive
fabulosity,positive
fabulous,positive
fabulous,positive
fabulousness,positive
faby,positive
facade,negative
face-lift,negative
face-off,negative
face,neutral
face,neutral
face,neutral
facebook,negative
faced,positive
faceless,negative
facelift,positive
faceparty,positive
facepiece,negative
faceplate,positive
facet,positive
faceted,positive
facetious,neutral
fach,negative
fachbereichs,negative
fachbuch,negative
fachschaft,negative
facia,negative
facial,neutral
facial,positive
facial,neutral
facialcum,negative
facie,negative
facile,positive
facilitatating,negative
facilitate,positive
facilitation,neutral
facilitator,positive
facilites,positive
facility,neutral
facility,neutral
facilties,positive
facilty,neutral
facinating,positive
facing,negative
facing,negative
facsimile,positive
facsimile,neutral
facsimile,positive
fact-finding,positive
fact,neutral
fact,neutral
factcheck,negative
factesque,negative
factilities,positive
faction,negative
factionalism,negative
factious,negative
factivity,negative
factor,neutral
factor,negative
factor,positive
factoring,neutral
factorisation,neutral
factorise,neutral
factorization,neutral
factorize,neutral
factory-made,negative
factory,neutral
factory,neutral
factsheets,neutral
factual,positive
factuality,positive
factualness,positive
facultative,negative
faculty,positive
faculty,neutral
fad,negative
faddish,neutral
faddy,neutral
fade,negative
fade,negative
fade,negative
fadeaway,positive
faded,negative
faded,positive
fadenkreuz,negative
fadeout,negative
fadeout,negative
fader,negative
fadiman,negative
fading,neutral
fading,negative
fading,negative
fadrasha,positive
fae,negative
faecal,negative
faecalith,neutral
faeces,negative
faehre,negative
faerie,negative
faerie,positive
faeroes,neutral
faeroese,neutral
faery,negative
fag,positive
fag,negative
fagged,negative
faggot,negative
faggot,neutral
faggoting,neutral
faggoty,negative
fagot,negative
fagot,neutral
fagoting,neutral
fahrenheit,positive
fai,positive
fail,negative
fail,negative
fail,negative
failed,negative
failed,negative
failing,negative
failing,negative
failover,negative
failsafe,positive
failure,negative
failured,negative
faimi,positive
fain,positive
faineance,negative
faineant,negative
faint-hearted,negative
faint,negative
faint,negative
faint,negative
faintheartedness,negative
fainting,negative
faintness,negative
fair-haired,negative
fair-mindedness,positive
fair,positive
fair,positive
fair,neutral
fairbanks,positive
faire,positive
fairer,positive
fairest,neutral
fairfax,neutral
fairfield,neutral
fairiesn,negative
fairish,positive
fairmont,positive
fairmont,positive
fairness,positive
fairness,neutral
fairplay,negative
fairtrade,positive
fairview,positive
fairway,positive
fairweather,negative
fairy-slipper,neutral
fairy,positive
fairy,positive
fairyland,negative
fairytale,negative
faisal,negative
faisalabad,neutral
fait,negative
faith,positive
faith,neutral
faithful,positive
faithful,positive
faithful,negative
faithfulness,positive
faithless,negative
faithlessness,negative
faithwurks,negative
fajr,positive
fake,negative
fake,negative
fake,negative
fake,negative
fakeer,neutral
faker,negative
fakir,neutral
falafel,negative
falafel,negative
falanga,neutral
falangist,neutral
falcate,neutral
falciform,neutral
falcon-gentil,neutral
falcon-gentle,neutral
falcon,negative
falconer,negative
falconer,negative
falconettes,negative
falderol,negative
faldo,positive
falettinme,positive
falettinme,positive
falk,positive
falkner,neutral
fall-blooming,neutral
fall-board,neutral
fall-flowering,neutral
fall,negative
fall,neutral
fall,negative
fallacious,negative
fallacy,negative
fallal,positive
fallback,positive
fallback,positive
fallboard,neutral
falle,negative
fallen,positive
faller,negative
falletin,positive
falletinme,positive
fallibility,negative
fallible,negative
falling,positive
falling,neutral
falloff,negative
fallopio,neutral
fallopius,neutral
fallout,negative
fallout,negative
fallow,positive
falluja,negative
fallujah,negative
falsch,negative
false,neutral
false,neutral
falsehood,negative
falseness,negative
falsework,negative
falsifiable,positive
falsification,negative
falsification,positive
falsify,negative
falsifying,negative
falsing,negative
falsity,negative
falso,positive
falter,negative
falter,negative
faltering,negative
